UserID,MovieID,Rating,Timestamp
6040,3524,1,956716263
6040,2003,1,956716294
6040,1991,1,956716294
6040,2134,1,956716294
6040,1173,2,956716317
6040,2641,2,956716343
6040,2376,2,956716343
6040,2146,1,956716374
6040,2111,1,956716374
6040,1587,1,956716374
6040,2021,3,956716374
6040,3388,1,956716407
6040,2794,1,956716438
6040,2751,1,956716438
6040,2717,1,956716438
6040,2378,1,956716454
6040,2456,1,956716478
6040,1974,1,956716478
6040,1373,3,956716478
6040,2410,1,956716497
6040,2411,1,956716497
6040,2408,1,956716519
6040,3017,1,956716519
6040,2471,1,956716519
6040,2241,1,956716541
6040,2513,1,956716541
6040,1091,1,956716541
6040,2402,1,956716557
6040,2147,2,956716588
6040,2421,1,956716588
6040,3224,5,956716750
6040,923,5,956716777
6040,1228,5,956716777
6040,3097,4,956716796
6040,1248,4,956716823
6040,3089,5,956716845
6040,913,5,956716845
6040,904,4,956716845
6040,2357,5,956716873
6040,260,4,956716873
6040,3262,4,957716451
6040,1193,4,957716612
6040,750,5,957716639
6040,908,4,957716673
6040,1237,5,957716673
6040,1247,4,957716673
6040,111,5,957716717
6040,910,4,957716717
6040,1230,4,957716717
6040,306,4,957716754
6040,1208,5,957716754
6040,1254,5,957716795
6040,1276,5,957716795
6040,2010,5,957716795
6040,2863,4,957716795
6040,1235,4,957716820
6040,1213,4,957716861
6040,1929,5,957716861
6040,1219,5,957716861
6040,2938,4,957716904
6040,1104,5,957716904
6040,3201,4,957716904
6040,1136,4,957716949
6040,1250,4,957716949
6040,2599,5,957716949
6040,1294,4,957716949
6040,296,4,957716979
6040,2289,5,957716979
6040,1952,5,957717017
6040,1251,5,957717017
6040,1280,4,957717017
6040,80,5,957717093
6040,903,4,957717093
6040,2728,5,957717123
6040,3134,5,957717123
6040,2624,5,957717158
6040,3418,3,957717158
6040,1172,4,957717191
6040,36,4,957717191
6040,924,5,957717191
6040,720,4,957717191
6040,1719,5,957717223
6040,1203,5,957717274
6040,1945,5,957717274
6040,930,4,957717274
6040,25,3,957717322
6040,3359,4,957717322
6040,1080,4,957717322
6040,1,3,957717358
6040,920,3,957717358
6040,30,3,957717422
6040,2648,4,957717423
6040,1263,3,957717463
6040,2664,4,957717463
6040,1278,4,957717463
6040,3471,4,957717463
6040,334,4,957717503
6040,899,4,957717557
6040,2973,4,957717557
6040,916,5,957717557
6040,978,4,957717557
6040,1635,4,957717595
6040,1206,4,957717631
6040,2997,4,957717631
6040,1041,4,957717678
6040,1103,4,957717678
6040,154,2,957717678
6040,3735,4,960971654
6040,3683,4,960971696
6040,1214,4,960971715
6040,2612,5,960971797
6040,2645,5,960971797
6040,1449,3,960971857
6040,2303,5,960971857
6040,3504,4,960971857
6040,3334,5,960971875
6039,111,4,956705158
6039,282,4,956705158
6039,2067,4,956705178
6039,1230,3,956705202
6039,930,4,956705202
6039,947,3,956705281
6039,3088,5,956705281
6039,3022,4,956705281
6039,3133,3,956705281
6039,1294,3,956705300
6039,2804,4,956705323
6039,3421,2,956705323
6039,1269,3,956705323
6039,1244,2,956705351
6039,955,4,956705351
6039,1276,4,956705351
6039,2622,3,956705351
6039,2791,4,956705371
6039,2300,5,956705395
6039,1028,4,956705395
6039,2396,5,956705395
6039,1197,4,956705416
6039,3548,4,956705416
6039,2863,3,956705416
6039,1223,4,956705441
6039,951,4,956705441
6039,1211,4,956705441
6039,933,4,956705470
6039,3072,3,956705470
6039,1066,3,956705470
6039,907,4,956705486
6039,935,3,956705508
6039,1304,4,956705508
6039,2671,2,956705508
6039,3175,4,956705508
6039,1270,4,956705545
6039,3035,4,956705545
6039,1078,4,956705545
6039,3363,5,956705545
6039,1014,3,956705545
6039,1265,3,956705564
6039,909,3,956705564
6039,3396,4,956705581
6039,911,4,956705636
6039,1934,5,956705636
6039,2174,3,956705636
6039,945,4,956705653
6039,2746,4,956705654
6039,1188,4,956705679
6039,952,4,956705679
6039,3037,5,956705679
6039,471,3,956705679
6039,916,5,956705703
6039,2289,4,956705703
6039,1125,5,956705718
6039,915,4,956705733
6039,1641,4,956705749
6039,3028,3,956705749
6039,750,4,956705790
6039,260,5,956705790
6039,3471,4,956705790
6039,1097,4,956705811
6039,924,4,956705811
6039,1210,5,956705811
6039,3545,4,956705872
6039,2087,3,956705872
6039,914,4,956705872
6039,919,4,956705872
6039,2565,3,956705872
6039,918,5,956705907
6039,1282,3,956705907
6039,1022,4,956705907
6039,899,5,956705907
6039,900,3,956705907
6039,3549,4,956705950
6039,364,5,956705950
6039,963,3,956705950
6039,1947,4,956705950
6039,588,4,956705950
6039,1951,4,956705950
6039,1081,4,956705989
6039,2946,3,956705989
6039,2083,3,956705989
6039,107,3,956705989
6039,1380,4,956705989
6039,1220,3,956705989
6039,2857,4,956705989
6039,938,4,956706019
6039,2096,4,956706019
6039,661,3,956706019
6039,1088,4,956706019
6039,901,4,956706019
6039,783,2,956706051
6039,2080,4,956706051
6039,1083,3,956706051
6039,1416,4,956706075
6039,199,4,956706075
6039,48,3,956706095
6038,3396,3,956706827
6038,920,3,956706827
6038,1210,4,956706876
6038,2146,4,956706909
6038,1387,2,956707005
6038,356,4,956707005
6038,1079,5,956707547
6038,1148,5,956707604
6038,1276,3,956707604
6038,2716,3,956707604
6038,3548,4,956707604
6038,232,4,956707640
6038,3088,5,956707640
6038,1136,4,956707708
6038,1223,5,956707734
6038,1296,5,956714684
6037,1882,1,956708997
6037,702,2,956708997
6037,1267,5,956708997
6037,2028,4,956708997
6037,3508,3,956708997
6037,3148,4,956709118
6037,562,4,956709118
6037,858,5,956709118
6037,1221,5,956709149
6037,912,4,956709149
6037,3543,3,956709149
6037,923,4,956709173
6037,1250,3,956709215
6037,2858,4,956709215
6037,527,5,956709215
6037,318,5,956709215
6037,2804,4,956709215
6037,1193,4,956709215
6037,2132,3,956709215
6037,3006,4,956709265
6037,908,4,956709265
6037,3196,4,956709265
6037,1299,3,956709265
6037,1225,5,956709265
6037,919,4,956709303
6037,1207,5,956709303
6037,608,5,956709303
6037,3469,4,956709327
6037,1237,3,956709355
6037,1945,4,956709355
6037,3468,4,956709355
6037,1231,4,956709393
6037,3359,4,956709393
6037,1938,4,956709393
6037,1949,3,956709393
6037,2728,3,956709393
6037,3362,3,956709469
6037,1276,5,956709469
6037,3504,4,956709469
6037,2324,4,956709469
6037,1203,4,956709469
6037,2501,4,956709469
6037,2289,3,956709534
6037,3270,2,956709534
6037,1233,3,956709534
6037,3330,5,956709534
6037,1208,5,956709587
6037,1097,5,956709587
6037,3095,5,956709587
6037,3068,4,956709587
6037,111,5,956709629
6037,2890,2,956709629
6037,1293,3,956709629
6037,1941,4,956709629
6037,2919,3,956709629
6037,1940,4,956709629
6037,17,4,956709701
6037,1259,4,956709701
6037,1213,3,956709701
6037,926,5,956709701
6037,924,5,956709701
6037,3051,3,956709701
6037,3467,4,956709701
6037,1939,4,956709741
6037,3526,4,956709741
6037,1950,3,956709741
6037,1952,4,956709741
6037,3152,5,956709830
6037,959,4,956709830
6037,1288,5,956709875
6037,2303,3,956709875
6037,2238,3,956709914
6037,1953,4,956709914
6037,1674,4,956709914
6037,3147,3,956709914
6037,909,4,956709950
6037,3379,5,956709950
6037,949,4,956709983
6037,296,5,956709983
6037,235,3,956709983
6037,2439,3,956709983
6037,3201,4,956710012
6037,3363,5,956710012
6037,1956,4,956710037
6037,3424,3,956710037
6037,1252,3,956718614
6037,1617,3,956718614
6037,50,4,956718614
6037,593,5,956718614
6037,1248,3,956718658
6037,904,5,956718658
6037,1219,5,956718658
6037,2762,4,956718658
6037,903,5,956718658
6037,1214,5,956718700
6037,965,3,956718700
6037,928,5,956718700
6037,1240,4,956718700
6037,1249,3,956718700
6037,2208,2,956718700
6037,2186,4,956718700
6037,933,4,956718700
6037,1269,4,956718732
6037,1358,3,956718732
6037,2176,2,956718732
6037,1086,4,956718757
6037,930,3,956718757
6037,589,3,956718757
6037,1089,3,956718797
6037,3334,3,956718797
6037,931,4,956718797
6037,247,4,956718797
6037,457,4,956718797
6037,1344,4,956718797
6037,2183,3,956718797
6037,3230,3,956718821
6037,3505,4,956718821
6037,3204,3,956718842
6037,2840,3,956718842
6037,47,4,956718877
6037,3044,3,956718877
6037,2160,5,956718877
6037,3101,4,956718877
6037,1610,3,956718919
6037,1407,3,956718919
6037,2353,3,956718919
6037,2571,2,956718919
6037,1994,4,956718919
6037,1127,4,956718919
6037,319,5,956718943
6037,2178,4,956718943
6037,3015,3,956718970
6037,2118,4,956718970
6037,1732,4,956719016
6037,2181,3,956719016
6037,1343,2,956719016
6037,1909,3,956719016
6037,454,4,956719042
6037,377,3,956719042
6037,1573,3,956719042
6037,1230,5,956719097
6037,1080,4,956719097
6037,905,3,956719121
6037,1244,3,956719121
6037,1235,1,956719150
6037,1077,4,956719150
6037,2973,5,956719150
6037,910,5,956719174
6037,3114,4,956719174
6037,34,3,956719206
6037,1234,3,956719206
6037,955,3,956719206
6037,1394,2,956719206
6037,1136,4,956719240
6037,1304,3,956719240
6037,921,3,956719240
6037,2396,4,956719240
6037,2239,3,956719240
6037,2243,3,956719269
6037,1270,3,956719269
6037,2997,4,956719269
6036,1721,4,956709349
6036,1883,4,956709350
6036,3438,2,956709350
6036,2376,2,956709350
6036,2428,2,956709350
6036,2683,3,956709453
6036,2572,2,956709453
6036,2706,2,956709453
6036,2707,2,956709453
6036,2827,2,956709453
6036,2826,1,956709453
6036,2699,2,956709453
6036,2492,1,956709453
6036,2858,5,956709453
6036,2997,4,956709526
6036,3005,2,956709526
6036,2975,2,956709526
6036,2842,2,956709526
6036,3285,1,956709526
6036,2770,2,956709526
6036,2694,1,956709526
6036,2710,5,956709526
6036,2555,1,956709526
6036,2771,3,956709578
6036,2433,3,956709578
6036,2038,3,956709578
6036,2147,2,956709578
6036,223,4,956709578
6036,3016,3,956709578
6036,2722,1,956709631
6036,2772,2,956709631
6036,2678,3,956709631
6036,2759,3,956709631
6036,3203,4,956709631
6036,2881,2,956709631
6036,1093,4,956709631
6036,2541,2,956709631
6036,2546,2,956709631
6036,1911,1,956709631
6036,2828,2,956709679
6036,3113,1,956709679
6036,2336,4,956709679
6036,2605,2,956709679
6036,2599,5,956709679
6036,2575,5,956709679
6036,2434,2,956709679
6036,3408,4,956709679
6036,2712,5,956709739
6036,2716,3,956709739
6036,3159,5,956709739
6036,2757,5,956709739
6036,2580,4,956709739
6036,2318,5,956709818
6036,2333,4,956709818
6036,2719,1,956709818
6036,2690,5,956709818
6036,407,1,956709818
6036,2995,1,956709818
6036,2676,1,956709818
6036,2392,1,956709885
6036,2713,1,956709885
6036,3008,5,956709885
6036,2390,3,956709885
6036,3160,5,956709885
6036,2882,1,956709885
6036,2629,3,956709885
6036,785,1,956709885
6036,3354,1,956709933
6036,2805,2,956709933
6036,2734,4,956709933
6036,2900,3,956709933
6036,3053,1,956709933
6036,968,5,956710005
6036,2490,4,956710005
6036,1959,5,956710005
6036,2723,3,956710006
6036,3325,1,956710006
6036,2502,3,956710006
6036,2574,1,956710006
6036,2581,3,956710006
6036,2901,3,956710006
6036,3219,2,956710006
6036,299,4,956710067
6036,3300,3,956710067
6036,24,2,956710067
6036,2906,1,956710067
6036,2598,2,956710067
6036,2013,3,956710067
6036,2758,4,956710067
6036,2395,4,956710117
6036,2686,5,956710117
6036,2093,3,956710117
6036,2692,5,956710117
6036,43,4,956710117
6036,2560,3,956710117
6036,1513,3,956710117
6036,3081,4,956710191
6036,2491,2,956710191
6036,2485,2,956710191
6036,2396,2,956710191
6036,2841,4,956710191
6036,2700,5,956710191
6036,3273,2,956710191
6036,2840,1,956710191
6036,2762,5,956710191
6036,2070,4,956710231
6036,2693,5,956710231
6036,2715,1,956710231
6036,3176,4,956710231
6036,3114,4,956710231
6036,2672,1,956710231
6036,2702,4,956710231
6036,2600,2,956710274
6036,2987,2,956710274
6036,1623,2,956710274
6036,86,3,956710274
6036,2337,2,956710274
6036,2701,1,956710274
6036,1554,5,956710370
6036,3125,4,956710370
6036,3179,2,956710370
6036,3329,4,956710370
6036,461,4,956710399
6036,2010,5,956710399
6036,3022,5,956710440
6036,50,3,956710440
6036,1413,4,956710440
6036,2024,4,956710440
6036,720,5,956710483
6036,745,5,956710483
6036,1198,5,956710483
6036,318,5,956710521
6036,3149,1,956710521
6036,2028,5,956710521
6036,1281,5,956710521
6036,1148,5,956710521
6036,1192,3,956710521
6036,1196,5,956710521
6036,608,5,956710566
6036,3471,5,956710566
6036,3307,5,956710566
6036,213,2,956710566
6036,28,4,956710566
6036,3224,4,956710606
6036,3265,4,956710606
6036,3196,4,956710665
6036,1219,5,956710665
6036,3128,4,956710665
6036,2360,3,956710665
6036,2019,5,956710703
6036,260,5,956710703
6036,3462,5,956710730
6036,1193,5,956710766
6036,1348,4,956710766
6036,3543,4,956710766
6036,3030,5,956710766
6036,1719,4,956710766
6036,2972,4,956710800
6036,1267,4,956710800
6036,750,4,956710800
6036,541,5,956710800
6036,2075,4,956710800
6036,1617,5,956710800
6036,1213,5,956710831
6036,1207,4,956710831
6036,1248,5,956710831
6036,3006,4,956710831
6036,2300,4,956710871
6036,922,5,956710871
6036,3067,3,956710871
6036,1247,4,956710871
6036,951,4,956710871
6036,2859,4,956710871
6036,903,5,956710906
6036,2919,4,956710907
6036,913,4,956710907
6036,2677,1,956710907
6036,2728,4,956710907
6036,2186,5,956710941
6036,930,5,956710941
6036,2609,4,956710941
6036,1231,4,956710941
6036,111,5,956710941
6036,593,5,956710974
6036,1233,5,956710974
6036,1412,4,956710974
6036,1299,4,956710974
6036,1303,5,956710974
6036,3359,4,956711009
6036,1104,5,956711009
6036,899,4,956711009
6036,2357,4,956711009
6036,2648,5,956711009
6036,1228,5,956711048
6036,3545,4,956711048
6036,2732,4,956711048
6036,1080,5,956711048
6036,3429,4,956711048
6036,3424,4,956711048
6036,800,5,956711080
6036,3365,5,956711080
6036,2664,5,956711080
6036,1214,5,956711080
6036,1223,5,956711123
6036,1294,4,956711123
6036,2660,4,956711123
6036,971,5,956711123
6036,1952,4,956711123
6036,1419,4,956711123
6036,1217,4,956711156
6036,3089,4,956711157
6036,3075,4,956711157
6036,1150,4,956711193
6036,2973,3,956711193
6036,1188,3,956711193
6036,265,1,956711193
6036,1885,3,956711231
6036,1240,5,956711231
6036,3148,2,956711231
6036,514,3,956711231
6036,1931,4,956711231
6036,2920,4,956711231
6036,1094,4,956711283
6036,2020,5,956711283
6036,1056,4,956711283
6036,1041,4,956711283
6036,1132,4,956711283
6036,1199,5,956711318
6036,1136,5,956711318
6036,1176,4,956711318
6036,3447,4,956711318
6036,176,4,956711318
6036,1657,4,956711378
6036,1941,4,956711378
6036,446,4,956711378
6036,924,5,956711378
6036,3068,4,956711378
6036,1234,4,956711435
6036,1253,4,956711435
6036,1304,4,956711435
6036,3547,4,956711435
6036,3551,4,956711435
6036,3052,3,956711529
6036,3090,4,956711529
6036,1397,4,956711529
6036,2730,4,956711529
6036,1278,4,956711529
6036,1254,4,956711529
6036,3362,4,956711576
6036,1358,5,956711576
6036,2848,4,956711576
6036,1594,4,956711576
6036,247,4,956711576
6036,3461,4,956711642
6036,2791,3,956711642
6036,1537,4,956711642
6036,599,4,956711642
6036,1077,4,956711642
6036,3361,5,956711642
6036,942,5,956711642
6036,916,5,956711684
6036,3418,4,956711684
6036,1242,4,956711684
6036,1288,4,956711684
6036,1185,4,956711684
6036,1504,4,956711733
6036,1258,4,956711733
6036,2064,5,956711733
6036,1387,4,956711733
6036,1874,3,956711733
6036,2971,3,956711733
6036,1957,4,956711733
6036,1280,4,956711958
6036,1264,4,956711958
6036,373,4,956711958
6036,961,4,956712023
6036,2366,5,956712023
6036,1208,5,956712023
6036,3421,2,956712023
6036,150,4,956712023
6036,2391,5,956712023
6036,3342,4,956712084
6036,3019,3,956712084
6036,1392,3,956712084
6036,1674,4,956712084
6036,2565,3,956712174
6036,2361,4,956712278
6036,3364,3,956712278
6036,3363,2,956712278
6036,2289,4,956712367
6036,293,4,956712367
6036,2441,2,956712367
6036,1962,4,956712367
6036,900,4,956712367
6036,2966,4,956712367
6036,1197,5,956712367
6036,695,4,956712412
6036,589,5,956712412
6036,1211,4,956712412
6036,1201,4,956712439
6036,2571,3,956712439
6036,2288,2,956712474
6036,2644,4,956712474
6036,940,5,956712474
6036,921,3,956712474
6036,1096,4,956712474
6036,1036,4,956712474
6036,457,3,956712526
6036,1259,4,956712526
6036,30,4,956712526
6036,3028,5,956712527
6036,2908,4,956712527
6036,25,4,956712599
6036,2857,4,956712599
6036,3152,4,956712599
6036,3521,4,956712599
6036,3150,5,956712677
6036,1265,3,956712677
6036,2313,4,956712677
6036,1966,2,956712677
6036,1282,5,956712677
6036,1340,4,956712677
6036,3498,4,956712724
6036,308,4,956712724
6036,326,4,956712724
6036,969,4,956712724
6036,3550,5,956712724
6036,1797,4,956712724
6036,2291,4,956712724
6036,235,4,956712724
6036,2324,4,956712763
6036,2819,4,956712763
6036,3198,3,956712810
6036,3499,4,956712810
6036,1961,4,956712810
6036,1296,5,956712810
6036,2529,3,956712810
6036,994,4,956712810
6036,2102,4,956712810
6036,2130,3,956712810
6036,594,5,956712862
6036,1301,4,956712862
6036,3132,5,956712862
6036,32,3,956712862
6036,1307,2,956712862
6036,2208,4,956712862
6036,1354,4,956712862
6036,2501,4,956712862
6036,959,4,956712897
6036,388,3,956712897
6036,1954,5,956712897
6036,735,3,956712897
6036,1272,4,956712897
6036,320,4,956712897
6036,2947,4,956712929
6036,448,4,956712929
6036,300,4,956712981
6036,649,3,956712981
6036,2739,4,956712981
6036,17,4,956712981
6036,1097,4,956712981
6036,2662,4,956712981
6036,3018,4,956712981
6036,1827,5,956712981
6036,34,5,956713051
6036,1269,4,956713051
6036,2926,4,956713051
6036,3147,4,956713051
6036,3098,3,956713196
6036,3094,4,956713196
6036,3111,4,956713196
6036,1641,3,956713196
6036,1944,4,956713238
6036,1582,3,956713238
6036,1914,4,956713238
6036,3267,4,956713310
6036,3548,2,956713310
6036,3086,5,956713310
6036,2729,4,956713864
6036,123,4,956713864
6036,3104,4,956713864
6036,2329,4,956713864
6036,1295,4,956713864
6036,2000,3,956713864
6036,590,4,956713910
6036,1243,4,956713910
6036,3105,3,956714355
6036,151,4,956714355
6036,945,4,956714355
6036,3210,3,956714355
6036,1273,4,956714355
6036,339,3,956714355
6036,2871,4,956714355
6036,1012,4,956714644
6036,1171,3,956714644
6036,1129,3,956714644
6036,110,5,956714644
6036,1261,4,956714644
6036,3508,4,956716416
6036,588,2,956716416
6036,2089,3,956716416
6036,1291,2,956716416
6036,680,4,956716416
6036,3088,3,956716445
6036,3169,3,956716445
6036,914,3,956716445
6036,3505,4,956716446
6036,1274,3,956716474
6036,1289,4,956716474
6036,348,3,956716474
6036,2553,3,956716516
6036,3526,4,956716516
6036,1187,3,956716516
6036,2948,4,956716516
6036,2944,4,956716516
6036,592,3,956716516
6036,3549,3,956716516
6036,1078,4,956716559
6036,1846,2,956716559
6036,2795,3,956716559
6036,2321,4,956716559
6036,232,4,956716596
6036,999,3,956716596
6036,555,3,956716596
6036,272,3,956716596
6036,3071,3,956716596
6036,2866,3,956716627
6036,2160,4,956716627
6036,920,5,956716627
6036,1960,4,956716655
6036,2065,3,956716655
6036,529,3,956716655
6036,714,4,956716684
6036,3204,4,956716684
6036,2085,4,956716684
6036,1345,3,956716728
6036,862,3,956716728
6036,3101,3,956716728
6036,1022,4,956716728
6036,2174,3,956716728
6036,731,3,956716728
6036,1912,4,956716780
6036,1127,4,956716780
6036,1292,4,956716780
6036,2467,4,956716780
6036,3011,3,956716860
6036,1210,3,956716860
6036,2943,4,956716860
6036,1297,4,956716860
6036,948,4,956716860
6036,2104,3,956716928
6036,2949,4,956716928
6036,441,3,956716928
6036,628,3,956716928
6036,892,3,956716997
6036,2159,4,956716997
6036,2348,3,956716997
6036,2620,3,956716997
6036,3308,2,956717047
6036,2687,5,956717047
6036,341,4,956717047
6036,2176,4,956717047
6036,47,4,956717085
6036,2611,3,956717085
6036,2570,3,956717085
6036,3246,4,956717085
6036,2797,3,956717085
6036,2018,5,956717085
6036,2427,4,956717085
6036,1374,3,956717085
6036,2377,3,956717123
6036,1350,4,956717123
6036,2890,4,956717123
6036,475,4,956717123
6036,1500,3,956717123
6036,2401,4,956717123
6036,337,4,956717162
6036,551,5,956717162
6036,2455,3,956717162
6036,367,2,956717162
6036,440,3,956717162
6036,1673,4,956717162
6036,515,4,956717201
6036,2359,2,956717201
6036,596,3,956717201
6036,2287,3,956717201
6036,3350,4,956717201
6036,2355,4,956717236
6036,2852,3,956717236
6036,3282,3,956717236
6036,3108,4,956717236
6036,3060,4,956717236
6036,188,2,956717236
6036,1125,4,956717269
6036,2874,3,956717269
6036,1610,3,956717269
6036,2118,4,956717269
6036,480,3,956717269
6036,1955,3,956717309
6036,1029,4,956717309
6036,534,3,956717309
6036,2951,4,956717309
6036,319,2,956717356
6036,866,4,956717356
6036,1729,4,956717356
6036,1907,4,956717356
6036,1678,3,956717356
6036,3422,3,956717356
6036,497,3,956717356
6036,3044,4,956717396
6036,428,2,956717396
6036,1246,4,956717396
6036,2312,4,956717396
6036,2302,2,956717396
6036,1332,3,956717396
6036,39,3,956717447
6036,906,4,956717447
6036,943,3,956717447
6036,1680,4,956717447
6036,2071,3,956717447
6036,1968,4,956717486
6036,1921,4,956717486
6036,1357,2,956717486
6036,3501,3,956717487
6036,2985,4,956717487
6036,2157,3,956717487
6036,1611,1,956717530
6036,6,3,956717530
6036,1393,2,956717530
6036,2867,2,956717530
6036,2362,3,956717530
6036,1965,4,956717530
6036,345,3,956717573
6036,2472,2,956717573
6036,1355,1,956717573
6036,2463,2,956717573
6036,3175,4,956717573
6036,1395,2,956717638
6036,2237,3,956717638
6036,2048,3,956717638
6036,3039,3,956717638
6036,1215,4,956717638
6036,1730,4,956717676
6036,1735,3,956717676
6036,474,4,956717676
6036,3015,3,956717676
6036,1183,3,956717676
6036,1028,4,956717676
6036,281,3,956717719
6036,454,2,956717719
6036,1994,3,956717719
6036,2167,2,956717719
6036,2109,2,956717719
6036,2155,3,956717719
6036,3260,4,956717766
6036,531,4,956717766
6036,3546,4,956717767
6036,342,3,956717804
6036,1546,3,956717804
6036,728,3,956717804
6036,1643,4,956717804
6036,986,3,956752131
6036,2474,3,956752131
6036,2069,4,956752131
6036,2736,3,956752131
6036,1639,4,956752131
6036,425,4,956752131
6036,1099,4,956752131
6036,535,4,956752131
6036,3129,4,956752216
6036,1226,4,956752216
6036,3256,3,956752216
6036,837,3,956752216
6036,2011,3,956752216
6036,1216,4,956752280
6036,803,3,956752280
6036,2442,3,956752338
6036,2117,4,956752338
6036,2245,3,956752338
6036,357,3,956752338
6036,1625,2,956752377
6036,1923,1,956752377
6036,1194,2,956752377
6036,1408,3,956752377
6036,2640,2,956752377
6036,1785,3,956752417
6036,2025,4,956752417
6036,562,4,956752417
6036,3496,3,956752417
6036,2750,4,956752417
6036,1810,3,956752453
6036,3029,2,956752454
6036,571,3,956752487
6036,1872,3,956752487
6036,2624,4,956752487
6036,298,4,956752514
6036,1809,4,956752539
6036,476,2,956752539
6036,2331,3,956752580
6036,2916,2,956752615
6036,2114,3,956752615
6036,1343,3,956752615
6036,993,3,956752647
6036,3412,4,956752647
6036,2108,3,956752647
6036,3535,4,956752647
6036,3255,4,956752677
6036,230,3,956752677
6036,3397,3,956752677
6036,508,3,956752677
6036,2282,3,956752715
6036,1580,2,956752715
6036,1642,3,956752715
6036,1653,3,956752715
6036,2542,4,956752715
6036,205,3,956752715
6036,2100,3,956752783
6036,1061,3,956752783
6036,3296,3,956752783
6036,1305,3,956752783
6036,11,3,956752783
6036,1794,3,956752783
6036,2081,3,956752813
6036,2968,3,956752813
6036,183,3,956752866
6036,125,3,956752866
6036,1370,3,956752866
6036,1060,3,956752866
6036,1465,3,956752866
6036,3174,4,956752866
6036,2097,3,956752866
6036,3481,3,956752866
6036,2330,4,956752936
6036,901,3,956752936
6036,1888,1,956752936
6036,3448,3,956752936
6036,1057,4,956752936
6036,2077,3,956752936
6036,2080,4,956752936
